presion , temperatura, humedad,  PM25, PM10 , CO , CH4 , CO2 , O3 
750, 24.19 ,44, 0.0 , 0.0 , 63.1 , 31.5 , 3.0 , 7.7 
751, 21.22 ,52, 0.0 , 0.0 , 64.8 , 28.4 , 3.0 , 7.8 
751, 22.21 ,49, 0.0 , 0.0 , 63.0 , 31.7 , 3.1 , 7.7 
751, 21.55 ,47, 0.0 , 0.0 , 61.6 , 32.5 , 3.1 , 7.6 
751, 22.58 ,45, 0.0 , 0.0 , 61.3 , 33.3 , 3.1 , 7.5 
751, 21.09 ,48, 0.0 , 0.0 , 61.3 , 31.8 , 3.0 , 7.5 
751, 21.53 ,48, 1.0 , 1.0 , 77.0 , 23.7 , 3.1 , 7.9 
751, 20.89 ,49, 0.0 , 0.0 , 84.6 , 22.6 , 3.1 , 8.1 
751, 19.12 ,56, 3.0 , 3.0 , 61.7 , 31.0 , 3.0 , 7.6 
751, 20.13 ,53, 4.0 , 6.0 , 62.3 , 31.3 , 3.1 , 7.6 
751, 20.23 ,53, 11.0 , 11.0 , 63.5 , 29.9 , 3.3 , 7.7 
752, 20.32 ,52, 7.0 , 11.0 , 63.3 , 30.9 , 3.2 , 7.8 
752, 19.57 ,56, 3.0 , 3.0 , 62.7 , 31.5 , 3.2 , 7.9 
752, 19.63 ,54, 6.0 , 6.0 , 62.3 , 31.7 , 3.2 , 7.9 
752, 19.88 ,54, 6.0 , 6.0 , 63.0 , 31.5 , 3.4 , 7.9 
752, 19.45 ,57, 6.0 , 6.0 , 62.4 , 31.7 , 3.2 , 7.8 
752, 19.26 ,58, 14.0 , 15.0 , 62.9 , 31.6 , 3.2 , 7.8 
753, 17.33 ,64, 8.0 , 8.0 , 59.6 , 32.1 , 3.1 , 7.6 
753, 18.05 ,61, 3.0 , 3.0 , 62.2 , 31.7 , 3.1 , 7.5 
753, 18.79 ,59, 2.0 , 4.0 , 63.4 , 31.0 , 3.4 , 7.8 
753, 19.69 ,55, 3.0 , 3.0 , 62.8 , 31.7 , 3.4 , 7.7 
753, 19.41 ,57, 3.0 , 3.0 , 63.0 , 31.3 , 3.2 , 7.8 
753, 18.62 ,59, 3.0 , 5.0 , 62.6 , 31.5 , 3.2 , 7.7 
753, 18.76 ,57, 1.0 , 1.0 , 61.8 , 32.4 , 3.1 , 7.6 
753, 18.60 ,59, 0.0 , 0.0 , 61.6 , 32.5 , 3.0 , 7.6 
753, 18.79 ,58, 0.0 , 0.0 , 61.8 , 32.3 , 3.1 , 7.6 
753, 18.65 ,58, 0.0 , 0.0 , 61.4 , 32.7 , 3.0 , 7.5 
753, 18.46 ,58, 0.0 , 0.0 , 61.3 , 32.8 , 3.0 , 7.5 
753, 18.18 ,60, 0.0 , 0.0 , 61.4 , 32.7 , 3.1 , 7.6 
754, 17.70 ,62, 0.0 , 0.0 , 61.1 , 32.4 , 3.0 , 7.5 
753, 18.10 ,60, 0.0 , 0.0 , 61.4 , 32.8 , 3.0 , 7.5 
753, 18.09 ,60, 2.0 , 5.0 , 61.6 , 32.4 , 3.1 , 7.5 
753, 17.53 ,63, 0.0 , 0.0 , 61.0 , 33.1 , 3.0 , 7.4 
753, 17.63 ,62, 0.0 , 0.0 , 61.4 , 32.6 , 3.1 , 7.5 
753, 17.50 ,63, 0.0 , 0.0 , 61.3 , 32.5 , 3.1 , 7.5 
753, 16.97 ,64, 3.0 , 3.0 , 60.9 , 33.2 , 3.0 , 7.4 
753, 16.88 ,65, 1.0 , 1.0 , 60.8 , 32.9 , 3.0 , 7.4 
753, 17.07 ,65, 0.0 , 0.0 , 61.3 , 33.0 , 2.9 , 7.4 
752, 16.43 ,67, 0.0 , 1.0 , 61.1 , 32.7 , 3.0 , 7.4 
752, 16.51 ,66, 0.0 , 0.0 , 59.9 , 33.0 , 2.9 , 7.4 
752, 16.63 ,65, 0.0 , 2.0 , 60.8 , 32.9 , 3.0 , 7.4 
752, 17.13 ,64, 0.0 , 1.0 , 60.9 , 33.1 , 2.9 , 7.4 
752, 16.94 ,64, 0.0 , 0.0 , 61.8 , 31.6 , 3.0 , 7.5 
752, 17.50 ,63, 0.0 , 0.0 , 61.8 , 31.4 , 3.0 , 7.6 
752, 16.17 ,68, 0.0 , 0.0 , 62.2 , 31.3 , 2.9 , 7.5 
752, 16.81 ,68, 0.0 , 0.0 , 62.8 , 31.0 , 2.9 , 7.5 
752, 15.52 ,72, 0.0 , 0.0 , 63.0 , 30.7 , 2.9 , 7.5 
752, 15.93 ,71, 0.0 , 0.0 , 62.6 , 30.9 , 2.9 , 7.5 
752, 14.96 ,74, 0.0 , 0.0 , 61.2 , 31.2 , 2.9 , 7.5 
752, 15.21 ,73, 2.0 , 2.0 , 62.4 , 31.0 , 2.9 , 7.4 
752, 15.56 ,72, 0.0 , 0.0 , 62.5 , 30.9 , 2.9 , 7.5 
752, 15.28 ,74, 0.0 , 0.0 , 60.5 , 31.5 , 2.9 , 7.4 
752, 16.04 ,70, 0.0 , 0.0 , 61.8 , 31.6 , 2.9 , 7.5 
752, 16.25 ,69, 1.0 , 1.0 , 61.8 , 31.6 , 3.0 , 7.5 
752, 16.55 ,68, 1.0 , 1.0 , 61.7 , 32.0 , 3.0 , 7.4 
752, 15.91 ,68, 0.0 , 0.0 , 60.8 , 32.9 , 2.9 , 7.4 
752, 16.65 ,68, 6.0 , 7.0 , 62.0 , 31.9 , 3.1 , 7.5 
752, 16.47 ,68, 2.0 , 2.0 , 61.2 , 32.5 , 2.9 , 7.5 
752, 16.83 ,66, 1.0 , 2.0 , 61.9 , 31.7 , 3.0 , 7.7 
752, 17.53 ,64, 7.0 , 8.0 , 62.3 , 31.6 , 3.1 , 7.7 
752, 18.20 ,62, 9.0 , 9.0 , 62.8 , 31.2 , 3.0 , 7.8 
752, 18.17 ,64, 4.0 , 6.0 , 62.5 , 31.0 , 2.9 , 7.7 
753, 18.85 ,61, 1.0 , 1.0 , 63.5 , 30.5 , 3.0 , 7.8 
753, 19.56 ,57, 0.0 , 0.0 , 62.7 , 31.5 , 2.8 , 7.7 
753, 20.44 ,53, 0.0 , 0.0 , 62.0 , 32.4 , 2.8 , 7.6 
753, 22.01 ,48, 0.0 , 0.0 , 62.4 , 31.5 , 2.7 , 7.6 
753, 18.33 ,61, 0.0 , 0.0 , 61.1 , 31.7 , 2.7 , 7.6 
753, 17.40 ,65, 0.0 , 0.0 , 62.7 , 30.7 , 2.7 , 7.5 
753, 17.47 ,66, 1.0 , 1.0 , 63.7 , 30.3 , 2.7 , 7.6 
753, 20.58 ,61, 1.0 , 1.0 , 66.8 , 27.6 , 2.8 , 7.8 
753, 19.96 ,57, 1.0 , 3.0 , 63.8 , 30.2 , 2.7 , 7.7 
753, 19.22 ,62, 1.0 , 2.0 , 64.4 , 28.8 , 2.7 , 7.7 
754, 19.04 ,63, 1.0 , 1.0 , 64.9 , 28.7 , 2.7 , 7.7 
753, 18.97 ,62, 4.0 , 6.0 , 65.7 , 29.6 , 2.7 , 7.7 
753, 20.86 ,57, 2.0 , 4.0 , 65.8 , 28.5 , 2.7 , 7.9 
753, 21.95 ,59, 2.0 , 2.0 , 67.1 , 27.6 , 2.6 , 7.9 
753, 22.57 ,54, 0.0 , 0.0 , 69.5 , 26.9 , 2.7 , 7.9 
753, 18.34 ,67, 0.0 , 0.0 , 64.6 , 30.1 , 2.7 , 7.6 
753, 18.46 ,68, 1.0 , 1.0 , 66.2 , 27.9 , 2.7 , 7.7 
753, 20.43 ,59, 4.0 , 4.0 , 64.6 , 29.3 , 2.7 , 7.7 
753, 18.06 ,69, 0.0 , 0.0 , 63.6 , 28.8 , 2.7 , 7.7 
753, 19.42 ,67, 1.0 , 1.0 , 67.8 , 26.4 , 2.7 , 7.8 
753, 19.29 ,68, 0.0 , 0.0 , 67.2 , 28.4 , 2.7 , 7.7 
753, 20.24 ,66, 0.0 , 0.0 , 70.2 , 25.7 , 2.7 , 7.9 
753, 18.91 ,69, 0.0 , 0.0 , 66.5 , 28.0 , 2.7 , 8.9 
752, 19.13 ,69, 0.0 , 0.0 , 66.4 , 28.0 , 2.6 , 7.8 
752, 18.19 ,73, 0.0 , 0.0 , 66.6 , 27.8 , 2.6 , 7.7 
752, 19.32 ,69, 0.0 , 0.0 , 70.3 , 27.5 , 2.7 , 7.8 
752, 20.41 ,67, 1.0 , 2.0 , 68.1 , 28.2 , 2.7 , 7.8 
752, 20.72 ,65, 0.0 , 0.0 , 69.7 , 26.2 , 2.7 , 7.9 
752, 19.18 ,69, 0.0 , 0.0 , 68.3 , 27.4 , 2.7 , 7.8 
751, 19.62 ,69, 1.0 , 1.0 , 67.6 , 27.5 , 2.6 , 7.8 
751, 19.08 ,68, 1.0 , 1.0 , 67.4 , 28.3 , 2.6 , 7.8 
751, 19.01 ,71, 1.0 , 1.0 , 64.3 , 29.0 , 2.6 , 7.7 
751, 18.47 ,66, 0.0 , 0.0 , 65.3 , 28.2 , 2.6 , 7.7 
751, 18.95 ,65, 4.0 , 4.0 , 63.5 , 30.4 , 2.6 , 7.6 
751, 19.62 ,63, 0.0 , 0.0 , 65.6 , 28.9 , 2.6 , 7.7 
751, 18.86 ,64, 0.0 , 0.0 , 62.3 , 31.1 , 2.6 , 7.6 
751, 20.25 ,59, 1.0 , 1.0 , 65.0 , 28.7 , 2.6 , 7.7 
751, 19.19 ,62, 0.0 , 0.0 , 62.8 , 30.7 , 2.6 , 7.6 
751, 17.98 ,70, 9.0 , 9.0 , 63.2 , 30.8 , 2.6 , 7.6 
751, 19.47 ,66, 0.0 , 1.0 , 65.8 , 29.2 , 2.6 , 7.7 
752, 16.53 ,71, 1.0 , 3.0 , 63.5 , 31.3 , 2.6 , 7.5 
752, 16.73 ,70, 0.0 , 0.0 , 61.8 , 31.2 , 2.6 , 7.5 
752, 17.47 ,66, 1.0 , 2.0 , 62.3 , 30.9 , 2.6 , 7.6 
752, 17.84 ,65, 1.0 , 1.0 , 62.4 , 31.5 , 2.6 , 7.5 
752, 16.88 ,69, 5.0 , 5.0 , 62.7 , 31.5 , 2.6 , 7.5 
752, 15.88 ,70, 2.0 , 3.0 , 60.6 , 31.9 , 2.6 , 7.5 
752, 16.29 ,71, 1.0 , 1.0 , 61.4 , 31.9 , 2.6 , 7.5 
752, 16.46 ,69, 2.0 , 2.0 , 61.5 , 31.8 , 2.6 , 7.5 
753, 17.98 ,64, 1.0 , 1.0 , 61.6 , 31.8 , 2.6 , 7.6 
753, 18.24 ,63, 1.0 , 1.0 , 62.2 , 31.0 , 2.8 , 7.6 
753, 18.00 ,64, 6.0 , 9.0 , 62.6 , 30.9 , 2.8 , 7.8 
753, 16.93 ,69, 11.0 , 13.0 , 62.3 , 30.6 , 2.6 , 7.7 
753, 17.14 ,69, 4.0 , 4.0 , 63.1 , 30.1 , 2.7 , 7.7 
753, 16.91 ,69, 6.0 , 8.0 , 61.9 , 31.2 , 2.6 , 7.5 
754, 16.87 ,69, 4.0 , 6.0 , 61.9 , 31.1 , 2.6 , 7.5 
754, 17.67 ,66, 5.0 , 5.0 , 63.2 , 31.9 , 2.7 , 7.5 
754, 17.42 ,65, 2.0 , 2.0 , 61.3 , 31.9 , 2.6 , 7.5 
754, 16.65 ,68, 1.0 , 2.0 , 61.5 , 30.9 , 2.6 , 7.5 
754, 16.59 ,67, 1.0 , 1.0 , 60.9 , 32.5 , 2.5 , 7.4 
754, 16.69 ,67, 0.0 , 1.0 , 60.0 , 32.7 , 2.5 , 7.4 
754, 16.69 ,69, 2.0 , 2.0 , 61.8 , 31.5 , 2.6 , 7.5 
754, 17.30 ,66, 1.0 , 2.0 , 61.6 , 31.9 , 2.7 , 7.5 
754, 17.60 ,64, 0.0 , 15.0 , 61.3 , 31.7 , 2.6 , 7.6 
754, 17.43 ,64, 2.0 , 2.0 , 59.7 , 33.7 , 2.5 , 7.3 
754, 16.72 ,68, 0.0 , 0.0 , 61.0 , 32.2 , 2.6 , 7.5 
754, 17.32 ,65, 1.0 , 1.0 , 61.2 , 31.6 , 2.6 , 7.5 
753, 16.06 ,69, 0.0 , 0.0 , 60.6 , 32.6 , 2.5 , 7.4 
753, 14.97 ,75, 0.0 , 0.0 , 60.3 , 32.0 , 2.5 , 7.4 
753, 15.96 ,71, 0.0 , 0.0 , 61.6 , 31.3 , 2.5 , 7.4 
753, 15.47 ,74, 0.0 , 0.0 , 60.3 , 31.3 , 2.5 , 7.4 
753, 16.17 ,71, 0.0 , 0.0 , 62.1 , 31.0 , 2.5 , 7.5 
753, 15.98 ,72, 0.0 , 0.0 , 62.8 , 30.5 , 2.5 , 7.5 
753, 16.20 ,72, 0.0 , 0.0 , 62.2 , 30.9 , 2.5 , 7.5 
753, 15.95 ,73, 0.0 , 1.0 , 62.1 , 31.5 , 2.5 , 7.4 
753, 15.80 ,73, 0.0 , 0.0 , 61.8 , 31.2 , 2.5 , 7.4 
753, 16.54 ,70, 0.0 , 0.0 , 61.9 , 31.2 , 2.5 , 7.4 
752, 16.90 ,70, 0.0 , 0.0 , 62.1 , 31.2 , 2.5 , 7.5 
752, 17.14 ,69, 0.0 , 0.0 , 62.0 , 31.2 , 2.5 , 7.5 
752, nan ,70, 1.0 , 1.0 , 61.9 , 31.0 , 2.5 , 7.5 
752, 16.24 ,69, 0.0 , 0.0 , 60.0 , 32.6 , 2.4 , 7.4 
752, 15.72 ,70, 0.0 , 0.0 , 59.6 , 32.5 , 2.4 , 7.4 
752, 16.94 ,67, 0.0 , 2.0 , 60.6 , 32.4 , 2.4 , 7.3 
752, 16.22 ,68, 0.0 , 0.0 , 60.6 , 32.8 , 2.4 , 7.4 
752, 16.81 ,66, 0.0 , 0.0 , 60.3 , 32.7 , 2.4 , 7.4 
752, 17.22 ,66, 0.0 , 0.0 , 60.5 , 32.2 , 2.5 , 7.4 
752, 17.07 ,65, 0.0 , 0.0 , 60.6 , 32.2 , 2.5 , 7.4 
752, 16.73 ,66, 1.0 , 1.0 , 60.3 , 32.5 , 2.4 , 7.4 
752, 16.89 ,65, 0.0 , 0.0 , 60.5 , 32.6 , 2.4 , 7.3 
752, 16.80 ,66, 1.0 , 1.0 , 59.5 , 32.7 , 2.4 , 7.4 
752, 16.62 ,66, 0.0 , 0.0 , 59.5 , 33.2 , 2.4 , 7.3 
752, 17.02 ,67, 2.0 , 2.0 , 59.7 , 33.7 , 2.4 , 7.4 
752, 16.58 ,67, 2.0 , 2.0 , 60.4 , 32.3 , 2.5 , 7.5 
753, 17.14 ,65, 1.0 , 1.0 , 59.8 , 33.1 , 2.4 , 7.4 
753, 17.08 ,66, 6.0 , 6.0 , 60.6 , 32.1 , 2.4 , 7.5 
753, 17.33 ,63, 2.0 , 2.0 , 60.1 , 32.9 , 2.4 , 7.5 
753, 17.41 ,63, 0.0 , 0.0 , 59.7 , 33.8 , 2.3 , 7.4 
753, 17.71 ,62, 2.0 , 3.0 , 60.3 , 32.7 , 2.3 , 7.4 
754, 18.04 ,61, 3.0 , 5.0 , 60.7 , 32.5 , 2.3 , 7.5 
754, 19.42 ,57, 4.0 , 4.0 , 61.2 , 32.1 , 2.4 , 7.6 
754, 19.82 ,57, 11.0 , 12.0 , 61.3 , 31.9 , 2.4 , 7.6 
754, 19.69 ,56, 4.0 , 4.0 , 61.9 , 31.6 , 2.3 , 7.6 
754, 21.08 ,51, 0.0 , 0.0 , 60.7 , 32.4 , 2.3 , 7.5 
754, 21.48 ,52, 0.0 , 0.0 , 61.8 , 31.3 , 2.3 , 7.6 
754, 21.41 ,50, 0.0 , 0.0 , 60.8 , 31.8 , 2.3 , 7.6 
753, 24.03 ,42, 0.0 , 0.0 , 63.7 , 31.6 , 2.3 , 7.7 
753, 22.62 ,48, 0.0 , 0.0 , 61.2 , 33.1 , 2.2 , 7.5 
754, 20.31 ,50, 0.0 , 2.0 , 57.1 , 35.3 , 2.2 , 7.4 
754, 20.83 ,51, 0.0 , 0.0 , 62.2 , 31.2 , 2.3 , 7.6 
754, 20.86 ,52, 0.0 , 0.0 , 61.4 , 31.3 , 2.3 , 7.6 
753, 20.94 ,51, 0.0 , 0.0 , 62.1 , 31.6 , 2.2 , 7.5 
753, 21.32 ,50, 4.0 , 4.0 , 61.5 , 31.4 , 2.3 , 7.6 
753, 18.48 ,65, 1.0 , 1.0 , 63.8 , 30.5 , 2.2 , 7.5 
753, 22.66 ,53, 1.0 , 1.0 , 65.1 , 29.2 , 2.2 , 7.7 
753, 21.98 ,49, 0.0 , 0.0 , 61.9 , 31.6 , 2.2 , 7.6 
753, 20.98 ,54, 0.0 , 0.0 , 64.6 , 29.7 , 2.2 , 7.7 
753, 19.39 ,65, 5.0 , 5.0 , 67.5 , 27.5 , 2.3 , 7.8 
753, 19.54 ,65, 7.0 , 7.0 , 66.5 , 27.6 , 2.3 , 7.9 
753, 22.43 ,57, 5.0 , 5.0 , 68.7 , 26.4 , 2.2 , 7.9 
752, 23.07 ,48, 0.0 , 0.0 , 63.4 , 31.4 , 2.2 , 7.7 
752, 22.13 ,52, 0.0 , 0.0 , 63.9 , 29.2 , 2.2 , 7.7 
752, 21.03 ,56, 0.0 , 0.0 , 61.1 , 30.8 , 2.2 , 7.6 
752, 20.38 ,61, 0.0 , 0.0 , 64.3 , 28.7 , 2.2 , 7.6 
752, 20.74 ,58, 0.0 , 0.0 , 65.7 , 28.6 , 2.2 , 7.7 
752, 20.50 ,60, 0.0 , 1.0 , 65.2 , 27.7 , 2.2 , 7.8 
752, 21.37 ,53, 0.0 , 1.0 , 62.8 , 30.6 , 2.2 , 7.6 
752, 20.15 ,57, 0.0 , 0.0 , 61.3 , 31.7 , 2.1 , 7.5 
751, 22.45 ,51, 0.0 , 0.0 , 64.9 , 29.4 , 2.2 , 7.7 
751, 20.79 ,55, 0.0 , 0.0 , 62.5 , 30.9 , 2.2 , 7.6 
751, 21.03 ,54, 1.0 , 1.0 , 63.0 , 30.2 , 2.2 , 7.6 
751, 20.64 ,58, 0.0 , 0.0 , 61.9 , 31.0 , 2.2 , 7.6 
751, 19.51 ,63, 0.0 , 0.0 , 63.7 , 29.2 , 2.2 , 7.6 
751, 22.85 ,51, 1.0 , 1.0 , 65.2 , 28.8 , 2.2 , 7.8 
751, 22.88 ,50, 0.0 , 0.0 , 62.5 , 31.3 , 2.2 , 7.6 
751, 19.69 ,57, 8.0 , 8.0 , 60.7 , 31.3 , 2.1 , 7.6 
751, 19.95 ,59, 2.0 , 2.0 , 62.4 , 30.7 , 2.1 , 7.6 
751, 20.53 ,57, 1.0 , 1.0 , 63.9 , 29.4 , 2.2 , 7.8 
751, 20.25 ,57, 2.0 , 4.0 , 63.0 , 30.1 , 2.2 , 7.7 
751, 18.78 ,60, 1.0 , 1.0 , 61.8 , 30.6 , 2.2 , 7.7 
751, 18.93 ,62, 5.0 , 6.0 , 63.0 , 30.1 , 2.3 , 7.7 
751, 18.86 ,61, 3.0 , 3.0 , 61.6 , 31.1 , 2.2 , 7.6 
752, 18.22 ,62, 3.0 , 3.0 , 61.3 , 31.2 , 2.2 , 7.7 
752, 17.87 ,64, 21.0 , 26.0 , 60.8 , 31.6 , 2.2 , 7.5 
752, 18.16 ,64, 17.0 , 18.0 , 60.9 , 31.4 , 2.2 , 7.5 
752, 18.01 ,62, 32.0 , 36.0 , 60.7 , 32.8 , 2.3 , 7.5 
752, 18.66 ,59, 11.0 , 12.0 , 60.4 , 32.3 , 2.3 , 7.7 
752, 18.20 ,60, 11.0 , 12.0 , 61.0 , 31.7 , 2.2 , 7.6 
752, 17.13 ,65, 10.0 , 13.0 , 60.6 , 31.6 , 2.3 , 7.6 
753, 17.19 ,65, 13.0 , 16.0 , 60.5 , 32.2 , 2.3 , 7.6 
753, 17.84 ,62, 14.0 , 14.0 , 60.6 , 32.4 , 2.3 , 7.6 
753, 17.60 ,62, 3.0 , 6.0 , 59.0 , 34.1 , 2.1 , 7.3 
753, 17.74 ,62, 4.0 , 4.0 , 60.8 , 31.7 , 2.3 , 7.7 
753, 17.40 ,61, 8.0 , 8.0 , 59.7 , 32.2 , 2.3 , 7.6 
753, 16.22 ,64, 0.0 , 0.0 , 56.6 , 34.3 , 2.1 , 7.3 
753, 16.60 ,63, 0.0 , 0.0 , 59.0 , 33.6 , 2.1 , 7.4 
753, 16.67 ,64, 1.0 , 1.0 , 58.5 , 34.1 , 2.1 , 7.3 
753, 17.06 ,64, 1.0 , 1.0 , 59.8 , 33.4 , 2.1 , 7.4 
753, 17.08 ,64, 1.0 , 1.0 , 60.5 , 31.9 , 2.1 , 7.6 
753, 16.76 ,66, 0.0 , 0.0 , 60.0 , 32.4 , 2.1 , 7.4 
753, 17.18 ,65, 0.0 , 0.0 , 60.2 , 32.3 , 2.1 , 7.4 
753, 16.55 ,65, 0.0 , 0.0 , 59.5 , 32.8 , 2.1 , 7.5 
753, 16.59 ,66, 0.0 , 0.0 , 59.5 , 32.6 , 2.1 , 7.4 
753, 15.96 ,69, 0.0 , 0.0 , 58.7 , 32.6 , 2.1 , 7.4 
753, 16.29 ,67, 0.0 , 0.0 , 59.7 , 32.5 , 2.1 , 7.4 
753, 16.90 ,65, 0.0 , 0.0 , 60.7 , 31.8 , 2.1 , 7.5 
753, 16.38 ,66, 0.0 , 0.0 , 60.2 , 32.0 , 2.1 , 7.5 
753, 16.04 ,69, 1.0 , 2.0 , 59.6 , 32.4 , 2.0 , 7.4 
753, 16.39 ,68, 0.0 , 0.0 , 60.3 , 32.0 , 2.1 , 7.4 
753, 16.07 ,70, 3.0 , 4.0 , 60.2 , 31.8 , 2.1 , 7.4 
753, 16.94 ,69, 3.0 , 3.0 , 61.8 , 30.9 , 2.1 , 7.4 
753, 15.81 ,73, 0.0 , 0.0 , 62.1 , 30.5 , 2.1 , 7.4 
753, 16.01 ,74, 0.0 , 0.0 , 62.4 , 30.7 , 2.1 , 7.4 
753, 15.78 ,76, 1.0 , 1.0 , 62.3 , 31.2 , 2.1 , 7.4 
752, 15.79 ,74, 1.0 , 2.0 , 61.8 , 31.0 , 2.1 , 7.5 
752, 16.05 ,73, 4.0 , 4.0 , 62.4 , 30.8 , 2.1 , 7.4 
752, 15.86 ,75, 2.0 , 3.0 , 62.8 , 30.2 , 2.1 , 7.4 
752, 16.31 ,72, 3.0 , 4.0 , 62.6 , 30.6 , 2.1 , 7.5 
752, 15.72 ,75, 1.0 , 1.0 , 61.1 , 31.4 , 2.1 , 7.4 
752, 15.21 ,71, 0.0 , 0.0 , 58.8 , 32.9 , 2.0 , 7.3 
752, 15.98 ,70, 0.0 , 0.0 , 59.9 , 32.7 , 2.0 , 7.3 
752, 16.40 ,67, 0.0 , 0.0 , 59.9 , 32.7 , 2.0 , 7.3 
752, 16.97 ,67, 0.0 , 0.0 , 60.4 , 32.5 , 2.0 , 7.4 
752, 16.24 ,68, 0.0 , 0.0 , 57.6 , 34.6 , 2.0 , 7.3 
752, 16.57 ,66, 0.0 , 0.0 , 59.6 , 33.0 , 2.0 , 7.3 
752, 16.45 ,69, 0.0 , 0.0 , 60.8 , 31.5 , 2.1 , 7.4 
752, 16.48 ,69, 0.0 , 0.0 , 61.1 , 31.1 , 2.0 , 7.4 
752, 15.53 ,74, 0.0 , 0.0 , 60.2 , 31.6 , 2.0 , 7.4 
752, 15.35 ,76, 0.0 , 0.0 , 61.8 , 31.1 , 2.0 , 7.4 
752, 15.88 ,74, 0.0 , 0.0 , 62.0 , 30.7 , 2.0 , 7.4 
753, 16.70 ,71, 1.0 , 1.0 , 62.6 , 30.5 , 2.0 , 7.5 
753, 16.84 ,72, 5.0 , 5.0 , 63.2 , 29.8 , 2.1 , 7.6 
753, 17.61 ,70, 4.0 , 5.0 , 63.7 , 29.7 , 2.0 , 7.7 
753, 17.25 ,70, 2.0 , 2.0 , 62.7 , 30.7 , 2.0 , 7.5 
753, 18.07 ,70, 8.0 , 8.0 , 65.1 , 28.4 , 2.0 , 7.7 
753, 17.96 ,70, 3.0 , 3.0 , 62.9 , 30.1 , 1.9 , 7.6 
753, 19.40 ,67, 5.0 , 5.0 , 66.6 , 27.5 , 2.0 , 7.8 
753, 19.94 ,65, 6.0 , 6.0 , 66.0 , 28.0 , 2.0 , 7.7 
753, 19.33 ,65, 2.0 , 2.0 , 63.0 , 30.0 , 1.9 , 7.6 
753, 18.43 ,67, 0.0 , 0.0 , 62.0 , 30.9 , 1.9 , 7.5 
753, 19.22 ,64, 0.0 , 0.0 , 64.4 , 29.1 , 1.9 , 7.7 
753, 20.53 ,61, 1.0 , 1.0 , 63.7 , 29.9 , 1.9 , 7.6 
753, 19.99 ,60, 1.0 , 2.0 , 63.4 , 29.8 , 1.9 , 7.6 
753, 21.38 ,57, 0.0 , 0.0 , 62.2 , 31.2 , 1.9 , 7.6 
753, 18.18 ,64, 0.0 , 0.0 , 61.6 , 30.3 , 1.9 , 7.5 
753, 19.42 ,63, 0.0 , 1.0 , 64.3 , 28.5 , 1.9 , 7.9 
753, 20.31 ,61, 3.0 , 3.0 , 64.8 , 28.4 , 1.9 , 7.7 
